date,r_actual,r_star,gap,is_train,gap_valid
2006-10-27,0.019322956051432798,-8.125301974893848e-05,0.019404209071181736,True,True
2006-11-03,0.019132478974492,0.0022150334212291695,0.016917445553262828,True,True
2006-11-10,0.0192277219566796,0.0011535751691665926,0.018074146787513005,True,True
2006-11-17,0.019132478974492,0.0013725532098998695,0.01775992576459213,True,True
2006-11-24,0.018656130693246797,0.0011184972688397408,0.017537633424407055,True,True
2006-12-01,0.0195317979754404,0.00378794865575479,0.01574384931968561,True,True
2006-12-08,0.0189598329816428,0.002853844163519595,0.016105988818123206,True,True
2006-12-15,0.018387547254492,0.0032909146541489492,0.015096632600343052,True,True
2006-12-22,0.019150523598684403,0.002585016119850684,0.01656550747883372,True,True
2006-12-29,0.019436492734219605,0.0035100738337650473,0.015926418900454556,True,True
2007-01-05,0.020694270381407996,0.0023081179233569848,0.01838615245805101,True,True
2007-01-12,0.021075331218109998,0.00030840540782714736,0.02076692581028285,True,True
2007-01-19,0.021551457271364798,0.0002688970739076523,0.021282560197457147,True,True
2007-01-26,0.0214562498289048,-0.0007337234416501266,0.022189973270554927,True,True
2007-02-02,0.0205795686519852,0.0024392018245814016,0.0181403668274038,True,True
2007-02-09,0.020674767213703205,0.0014729515574789243,0.01920181565622428,True,True
2007-02-16,0.020865137701584803,0.0010852457394350031,0.019779891962149798,True,True
2007-02-23,0.020960309631092,-0.0011159575916932334,0.022076267222785235,True,True
2007-03-02,0.020389144884638402,5.955152223371778e-05,0.020329593362404683,True,True
2007-03-09,0.020198685580918002,-0.001736883461819349,0.02193556904273735,True,True
2007-03-16,0.0196270943174852,-0.00014475191720147475,0.019771846234686676,True,True
2007-03-23,0.0200081907274288,-0.001738281340588988,0.02174647206801779,True,True
2007-03-30,0.0196270943174852,0.0011440781413845852,0.018483016176100615,True,True
2007-04-06,0.0197223817620284,0.0007394404994551691,0.01898294126257323,True,True
2007-04-13,0.019436492734219605,-0.0011586132443892946,0.020595105978608898,True,True
2007-04-20,0.019150523598684403,-0.00450889285412553,0.023659416452809934,True,True
2007-04-27,0.018769106727571202,-0.005406636738441386,0.02417574346601259,True,True
2007-05-04,0.015382012104836003,-0.0013230350416349023,0.016705047146470905,True,True
2007-05-11,0.015095722084539201,-0.00018686819691673007,0.01528259028145593,True,True
2007-05-18,0.014809351729400802,-0.0014136078710446885,0.01622295960044549,True,True
2007-05-25,0.015191161015154804,-0.002686816998178076,0.01787797801333288,True,True
2007-06-01,0.014331889158584405,-0.0008669349973952365,0.015198824155979642,True,True
2007-06-08,0.014140841564902005,-0.0008930084385895577,0.015033850003491563,True,True
2007-06-15,0.012132679512382004,-0.0007364985923552078,0.01286917810473721,True,True
2007-06-22,0.013758639048278802,-0.0022552109932767305,0.016013850041555533,True,True
2007-06-29,0.014618393506350401,-0.0011135024120754438,0.015731895918425845,True,True
2007-07-06,0.014890784464457203,-0.00014071442707692516,0.015031498891534129,True,True
2007-07-13,0.015081510718528802,-0.002993712237712625,0.018075222956241428,True,True
2007-07-20,0.015081510718528802,-0.0026131003927799975,0.017694611111308798,True,True
2007-07-27,0.013936618167451202,-0.001157607560809521,0.015094225728260722,True,True
2007-08-03,0.013936618167451202,0.002949682718522837,0.010986935448928365,True,True
2007-08-10,0.011260196662239205,0.00016361250929193723,0.011096584152947267,True,True
2007-08-17,0.0034779295949580037,0.0006314802990580043,0.0028464492958999994,True,True
2007-08-24,0.008096804616061201,-0.0015573033098318888,0.00965410792589309,True,True
2007-08-31,0.007823520692046797,-0.0007204393556492911,0.008543960047696088,True,True
2007-09-07,0.008400661382115602,0.0009858490493952436,0.007414812332720358,True,True
2007-09-14,0.007823520692046797,0.0007229823837217155,0.007100538308325082,True,True
2007-09-21,0.0052223402208171985,-0.0003210822261921981,0.005543422447009397,True,True
2007-09-28,0.005993751917618398,0.0005911927278193837,0.0054025591897990145,True,True
2007-10-05,0.008697339237402398,0.0016507458378884551,0.007046593399513943,True,True
2007-10-12,0.010620054557985602,-0.000741456523021866,0.01136151108100747,True,True
2007-10-19,0.007349279576646801,-0.0008316307758730141,0.008180910352519815,True,True
2007-10-26,0.008312361034042,-0.001297694676231205,0.009610055710273204,True,True
2007-11-02,0.004937591381668402,0.0011043592714167563,0.0038332321102516453,True,True
2007-11-09,0.0016485203225244023,-0.0008218265109752867,0.002470346833499689,True,True
2007-11-16,0.002907358638875598,-0.00019433677750238867,0.0031016954163779866,True,True
2007-11-23,0.0012608727642055987,-0.0020597446743769255,0.003320617438582524,True,True
2007-11-30,-0.0024222231446504004,-0.0023483267656712594,-7.389637897914098e-05,True,True
2007-12-07,-0.0027132767570375986,-0.0015617413836520452,-0.0011515353733855534,True,True
2007-12-14,-0.005044699762460797,-0.0013817565066609732,-0.003662943255799824,True,True
2007-12-21,-0.003878322263114,-0.002173497432206588,-0.0017048248309074116,True,True
2007-12-28,-0.002131252542171996,-0.003942500256263673,0.0018112477140916775,True,True
2008-01-04,-0.0019373182335155974,-0.003074320824780808,0.0011370025912652106,True,True
2008-01-11,-0.003004413427178798,-0.0036374927215871143,0.0006330792944083162,True,True
2008-01-18,-0.005239225727756798,-0.004131851749663512,-0.001107373978093286,True,True
2008-01-25,-0.010701067618976799,-0.004084250057952701,-0.0066168175610240975,True,True
2008-02-01,-0.012658834522947597,-0.0025313767984758997,-0.010127457724471697,True,True
2008-02-08,-0.011385858694698799,-0.0025759493377472543,-0.008809909356951544,True,True
2008-02-15,-0.0115815977566224,-0.0019528044975381013,-0.009628793259084297,True,True
2008-02-22,-0.011679481374818399,-0.002308449298154925,-0.009371032076663474,True,True
2008-02-29,-0.017044985758631996,-0.0016305107257655457,-0.01541447503286645,True,True
2008-03-07,-0.020981300649685997,-0.0003347057175252764,-0.02064659493216072,True,True
2008-03-14,-0.0236469276307472,-0.0027420990287872903,-0.02090482860195991,True,True
2008-03-21,-0.029098556606246398,-0.004740114633203272,-0.024358441973043127,True,True
2008-03-28,-0.022165163692105198,-0.0055710267896894525,-0.016594136902415745,True,True
2008-04-04,-0.0287068078810344,-0.00464296832517722,-0.02406383955585718,True,True
2008-04-11,-0.030287126513545204,-0.006883251358865657,-0.023403875154679548,True,True
2008-04-18,-0.0287068078810344,-0.005419160288233365,-0.023287647592801032,True,True
2008-04-25,-0.028805506086536398,-0.0077811073991815825,-0.021024398687354815,True,True
2008-05-02,-0.0320139833996684,-0.0036161007361188236,-0.028397882663549576,True,True
2008-05-09,-0.030143242895105598,-0.006402237426484948,-0.023741005468620652,True,True
2008-05-16,-0.028668762432777998,-0.005398399563833383,-0.023270362868944613,True,True
2008-05-23,-0.028472325990232795,-0.006489703483449914,-0.02198262250678288,True,True
2008-05-30,-0.028177742242795595,-0.004726538984753696,-0.023451203258041897,True,True
2008-06-06,-0.0323836438197376,-0.004108056755966315,-0.028275587063771285,True,True
2008-06-13,-0.031009514766776002,-0.0039676441632698345,-0.027041870603506168,True,True
2008-06-20,-0.0321872262912928,-0.005575524030577085,-0.026611702260715717,True,True
2008-06-27,-0.034054721760628404,-0.0032383079568951514,-0.03081641380373325,True,True
2008-07-04,-0.0315299254813036,-0.0017641510655109207,-0.02976577441579268,True,True
2008-07-11,-0.033693226982173204,-0.002240117363247755,-0.031453109618925446,True,True
2008-07-18,-0.0350722662567056,-0.0026671662776015246,-0.032405099979104075,True,True
2008-07-25,-0.0324143579459232,-0.0031972054068907956,-0.029217152539032402,True,True
2008-08-01,-0.0332995579983612,-0.0012164669940529522,-0.03208309100430825,True,True
2008-08-08,-0.032906040902779196,-0.002323816331947849,-0.030582224570831346,True,True
2008-08-15,-0.0314317025310496,-0.00227692199971493,-0.02915478053133467,True,True
2008-08-22,-0.032906040902779196,-0.005927176504271262,-0.026978864398507933,True,True
2008-08-29,-0.0327093392761044,-0.007436487388645565,-0.025272851887458835,True,True
2008-09-05,-0.030241617423414798,-0.0043403769784051485,-0.02590124044500965,True,True
2008-09-12,-0.032112538541647195,-0.004748585041355593,-0.027363953500291603,True,True
2008-09-19,-0.037052478279419196,-0.006775350636984776,-0.03027712764243442,True,True
2008-09-26,-0.0382416329211644,-0.005870806967228111,-0.03237082595393629,True,True
2008-10-03,-0.03703093609191943,-0.003838075053006598,-0.033192861038912835,True,True
2008-10-10,-0.03962128382938457,-0.0037378585306537333,-0.035883425298730835,True,True
2008-10-17,-0.033851822575942804,-0.0029616567739947125,-0.030890165801948092,True,True
2008-10-24,-0.0332568405891956,-0.0046956512567961125,-0.028561189332399484,True,True
2008-10-31,-0.03368313501792211,-0.004251346573318116,-0.029431788444603996,True,True
2008-11-07,-0.03517749285989871,-0.002558068163360745,-0.03261942469653797,True,True
2008-11-14,-0.0367738921610892,-0.002591069321326289,-0.034182822839762914,True,True
2008-11-21,-0.038072809500028476,-0.004662021839352667,-0.03341078766067581,True,True
2008-11-28,-0.03817279479076599,-0.0037398415701794673,-0.034432953220586524,True,True
2008-12-05,-0.028395336007697683,-0.00420657263201573,-0.024188763375681953,True,True
2008-12-12,-0.028395336007697683,-0.005746337997674915,-0.022648998010022767,True,True
2008-12-19,-0.028395336007697683,-0.006067774723579286,-0.022327561284118398,True,True
2008-12-26,-0.02829536052077837,-0.005865049281827996,-0.022430311238950375,True,True
2009-01-02,-0.01606016337290768,-0.0056956041932351,-0.01036455917967258,True,True
2009-01-09,-0.01616008986989044,-0.006454847804186856,-0.009705242065703584,True,True
2009-01-16,-0.015660555287281566,-0.005924362208874614,-0.009736193078406952,True,True
2009-01-23,-0.015760442627208063,-0.006894762556038872,-0.008865680071169191,True,True
2009-01-30,-0.01446266983987339,-0.007113579441942615,-0.007349090397930775,True,True
2009-02-06,-0.01896988342515749,-0.007135970024197098,-0.011833913400960391,True,True
2009-02-13,-0.018870162157560214,-0.00736451216245519,-0.011505649995105024,True,True
2009-02-20,-0.01906961444626565,-0.007543114820670758,-0.011526499625594894,True,True
2009-02-27,-0.01916935522283603,-0.007546485581673586,-0.011622869641162444,True,True
2009-03-06,-0.016727320585003962,-0.00769450425552305,-0.009032816329480912,True,True
2009-03-13,-0.016827119934759754,-0.007913262767891994,-0.00891385716686776,True,True
2009-03-20,-0.016627531002256706,-0.008223132082175098,-0.008404398920081609,True,True
2009-03-27,-0.017426121249009146,-0.008353745529504904,-0.009072375719504241,True,True
2009-04-03,-0.01770855799303276,-0.006922607908250333,-0.010785950084782427,True,True
2009-04-10,-0.018007985351119506,-0.007545965142567519,-0.010462020208551987,True,True
2009-04-17,-0.018407358657037944,-0.007410405213321548,-0.010996953443716396,True,True
2009-04-24,-0.01880688845179427,-0.009189131828549465,-0.009617756623244805,True,True
2009-05-01,-0.02602375505895585,-0.006910741126111479,-0.01911301393284437,True,True
2009-05-08,-0.025724269069767353,-0.006534977329750765,-0.019189291740016587,True,True
2009-05-15,-0.025923916621791193,-0.006684173346589277,-0.019239743275201917,True,True
2009-05-22,-0.025824087959371106,-0.007280648913076504,-0.018543439046294602,True,True
2009-05-29,-0.026223461265289544,-0.007179737825707374,-0.019043723439582168,True,True
2009-06-05,-0.02562445995104015,-0.006181075419188484,-0.019443384531851668,True,True
2009-06-12,-0.025724269069767353,-0.006840291746657242,-0.01888397732311011,True,True
2009-06-19,-0.025724269069767353,-0.006892409723992367,-0.018831859345774984,True,True
2009-06-26,-0.02562445995104015,-0.00695273461896411,-0.01867172533207604,True,True
2009-07-03,-0.028839584261351196,-0.004398069263145295,-0.0244415149982059,True,True
2009-07-10,-0.02873975559893111,-0.006662639517310494,-0.022077116081620614,True,True
2009-07-17,-0.028839584261351196,-0.006619866265146777,-0.022219717996204418,True,True
2009-07-24,-0.02873975559893111,-0.00772396782586641,-0.021015787773064697,True,True
2009-07-31,-0.02679690335531311,-0.0062921938534841616,-0.02050470950182895,True,True
2009-08-07,-0.026697084465709356,-0.004939678555677899,-0.021757405910031457,True,True
2009-08-14,-0.02679690335531311,-0.004976593231341105,-0.021820310123972005,True,True
2009-08-21,-0.026896732017733196,-0.003870937908307724,-0.02302579410942547,True,True
2009-08-28,-0.027096418668758407,-0.0008488685010353035,-0.026247550167723104,True,True
2009-09-04,-0.026223461265289544,0.0005538509001562679,-0.02677731216544581,True,True
2009-09-11,-0.026223461265289544,-0.0017346699245743575,-0.024488791340715188,True,True
2009-09-18,-0.026822814679447277,-0.0026347395886622284,-0.02418807509078505,True,True
2009-09-25,-0.02662299106004587,-0.012561388238561757,-0.014061602821484113,True,True
2009-10-02,-0.020766535963663072,-0.009413207715591468,-0.011353328248071604,True,True
2009-10-09,-0.02106628608004724,-0.008111323776934465,-0.012954962303112775,True,True
2009-10-16,-0.02106628608004724,-0.01125996542627395,-0.00980632065377329,True,True
2009-10-23,-0.02106628608004724,-0.01620731217043268,-0.00485897390961456,True,True
2009-10-30,-0.021266168458275784,-0.010503065662415812,-0.010763102795859972,True,True
2009-11-06,-0.02799549286346255,-0.009536014635869422,-0.018459478227593126,True,True
2009-11-13,-0.02799549286346255,-0.0113132417699941,-0.01668225109346845,True,True
2009-11-20,-0.028395336007697683,-0.012931851745618908,-0.015463484262078775,True,True
2009-11-27,-0.02829536052077837,-0.012793442860831181,-0.01550191765994719,True,True
2009-12-04,-0.02604893350843655,-0.016353960074653704,-0.009694973433782846,True,True
2009-12-11,-0.02634880116575237,-0.019472751579674177,-0.006876049586078195,True,True
2009-12-18,-0.026148879595574586,-0.020193068464183082,-0.005955811131391504,True,True
2009-12-25,-0.026148879595574586,-0.020289726671131138,-0.005859152924443448,True,True
2010-01-01,-0.024098652728529346,-0.019223214965055573,-0.004875437763473774,True,True
2010-01-08,-0.024198598815667383,-0.018519450935863064,-0.005679147879804319,True,True
2010-01-15,-0.024098652728529346,-0.01849625918191335,-0.005602393546615996,True,True
2010-01-22,-0.024098652728529346,-0.018277416320124404,-0.005821236408404942,True,True
2010-01-29,-0.023898789940456078,-0.01621401674693658,-0.007684773193519498,True,True
2010-02-05,-0.02662299106004587,-0.012326858337620811,-0.014296132722425059,True,True
2010-02-12,-0.02662299106004587,-0.014086559014568536,-0.012536432045477334,True,True
2010-02-19,-0.02652309393374766,-0.015688909937693944,-0.010834183996053716,True,True
2010-02-26,-0.026323329038315052,-0.013837800424670253,-0.012485528613644799,True,True
2010-03-05,-0.025149859313732408,-0.01150556724762782,-0.013644292066104588,True,True
2010-03-12,-0.025149859313732408,-0.011896624106455502,-0.013253235207276906,True,True
2010-03-19,-0.025050011099871854,-0.010681423000771111,-0.014368588099100743,True,True
2010-03-26,-0.02524971730620555,-0.009642949268847928,-0.01560676803735762,True,True
2010-04-02,-0.025050011099871854,-0.008901930485560854,-0.016148080614311,True,True
2010-04-09,-0.025050011099871854,-0.009370901077589724,-0.01567911002228213,True,True
2010-04-16,-0.025050011099871854,-0.008705171626811403,-0.016344839473060452,True,True
2010-04-23,-0.025050011099871854,-0.00849975650945604,-0.016550254590415814,True,True
2010-04-30,-0.026996570454897853,-0.010468532009388068,-0.016528038445509784,True,True
2010-05-07,-0.027296144434257055,-0.01027503194238843,-0.017021112491868627,True,True
2010-05-14,-0.026996570454897853,-0.011036503867456172,-0.01596006658744168,True,True
2010-05-21,-0.026896732017733196,-0.012554396360448302,-0.014342335657284894,True,True
2010-05-28,-0.026996570454897853,-0.010288025372148596,-0.016708545082749257,True,True
2010-06-04,-0.030109169310209544,-0.01034456444773994,-0.019764604862469604,True,True
2010-06-11,-0.030708522724367276,-0.011791166618445367,-0.01891735610592191,True,True
2010-06-18,-0.03040880197866766,-0.010486366979490496,-0.019922434999177164,True,True
2010-06-25,-0.030209037083235052,-0.012049715657013932,-0.01815932142622112,True,True
2010-07-02,-0.025923916621791193,-0.010216859182395583,-0.01570705743939561,True,True
2010-07-09,-0.02602375505895585,-0.00871016579084135,-0.0173135892681145,True,True
2010-07-16,-0.026123603272816404,-0.009241262133988053,-0.01688234113882835,True,True
2010-07-23,-0.02602375505895585,-0.008936082277951363,-0.01708767278100449,True,True
2010-07-30,-0.026123603272816404,-0.009051550758743468,-0.017072052514072934,True,True
2010-08-06,-0.025149859313732408,-0.008608326770938122,-0.016541532542794286,True,True
2010-08-13,-0.025149859313732408,-0.010123735855380008,-0.0150261234583524,True,True
2010-08-20,-0.025149859313732408,-0.010914425033658005,-0.014235434280074403,True,True
2010-08-27,-0.025149859313732408,-0.010392012027620117,-0.014757847286112291,True,True
2010-09-03,-0.02524971730620555,-0.009883352970777477,-0.015366364335428071,True,True
2010-09-10,-0.02524971730620555,-0.01227006728240745,-0.012979650023798098,True,True
2010-09-17,-0.025050011099871854,-0.011953507171079396,-0.013096503928792459,True,True
2010-09-24,-0.025149859313732408,-0.006382917929184381,-0.018766941384548028,True,True
2010-10-01,-0.020167299962573052,-0.005584718418628817,-0.014582581543944234,True,True
2010-10-08,-0.020566751497438366,-0.00694094211247885,-0.013625809384959515,True,True
2010-10-15,-0.020367006168906746,-0.006052771381884505,-0.014314234787022241,True,True
2010-10-22,-0.020466873941932254,-0.005929226027164817,-0.014537647914767436,True,True
2010-10-29,-0.020566751497438366,-0.006267209376153829,-0.014299542121284536,True,True
2010-11-05,-0.025349585079231057,-0.005909767709018475,-0.01943981737021258,True,True
2010-11-12,-0.025349585079231057,-0.006532407795267271,-0.018817177283963787,True,True
2010-11-19,-0.02524971730620555,-0.006113266588125954,-0.019136450718079595,True,True
2010-11-26,-0.025050011099871854,-0.0056388093532756724,-0.019411201746596184,True,True
2010-12-03,-0.028168165280611144,-0.004376861928498265,-0.02379130335211288,True,True
2010-12-10,-0.028268033053636652,-0.004072657955774271,-0.024195375097862383,True,True
2010-12-17,-0.02846779794906926,-0.0035677188676710037,-0.024900079081398255,True,True
2010-12-24,-0.028168165280611144,-0.0031073351915809917,-0.02506083008903015,True,True
2010-12-31,-0.028367910609142764,-0.002460185474422818,-0.025907725134719947,True,True
2011-01-07,-0.028168165280611144,-0.0019172303699816489,-0.026250934910629495,True,True
2011-01-14,-0.028068307288138004,-0.0009307516805732649,-0.02713755560756474,True,True
2011-01-21,-0.02796845907427745,-0.000246081915621167,-0.027722377158656282,True,True
2011-01-28,-0.028068307288138004,-0.0014320440032703574,-0.026636263284867647,True,True
2011-02-04,-0.031946629551252,-0.0014155175452685732,-0.030531112005983428,True,True
2011-02-11,-0.03224623287225676,-0.0012858545470331648,-0.030960378325223595,True,True
2011-02-18,-0.032446017338481466,-0.002109519079763441,-0.030336498258718026,True,True
2011-02-25,-0.03214635531675065,-0.0015120767666570055,-0.03063427855009364,True,True
2011-03-04,-0.03224623287225676,-0.000777184379959662,-0.0314690484922971,True,True
2011-03-11,-0.03264584095788287,-0.0003298610374706922,-0.03231597992041218,True,True
2011-03-18,-0.03274576745486563,-0.00042263261117499954,-0.032323134843690635,True,True
2011-03-25,-0.03254592425306808,0.0006044253121316161,-0.033150349565199695,True,True
2011-04-01,-0.04429305953981764,0.0008932621338003065,-0.04518632167361794,True,True
2011-04-08,-0.04459289780317153,-0.00034556143575202505,-0.0442473363674195,True,True
2011-04-15,-0.04429305953981764,0.0012643552966265627,-0.0455574148364442,True,True
2011-04-22,-0.044392995830908145,0.0016935759857722296,-0.046086571816680376,True,True
2011-04-29,-0.04459289780317153,0.0028705438340666557,-0.04746344163723819,True,True
2011-05-06,-0.04479283897514328,0.001121206673605755,-0.045914045648749034,True,True
2011-05-13,-0.04469286348822397,0.0010689167615765124,-0.04576178024980048,True,True
2011-05-20,-0.04449294191804618,-0.00018625786881343136,-0.04430668404923275,True,True
2011-05-27,-0.04449294191804618,0.0012527298002399769,-0.04574567171828616,True,True
2011-06-03,-0.03979739684454913,0.0008400559048636286,-0.04063745274941276,True,True
2011-06-10,-0.039697440959423784,0.0006683368743112981,-0.04036577783373508,True,True
2011-06-17,-0.03979739684454913,0.001949198380477686,-0.041746595225026814,True,True
2011-06-24,-0.03999733801652088,0.0029542123548220722,-0.042951550371342954,True,True
2011-07-01,-0.03710918231962688,0.006501347450650497,-0.04361052977027738,True,True
2011-07-08,-0.037009206832707565,0.009599691512430156,-0.04660889834513772,True,True
2011-07-15,-0.03710918231962688,0.008838762123767892,-0.04594794444339477,True,True
2011-07-22,-0.03680928526252978,0.008869333506863725,-0.045678618769393504,True,True
2011-07-29,-0.03630965276791707,0.009396976492473985,-0.045706629260391055,True,True
2011-08-05,-0.03334553218092879,0.007389113247830819,-0.04073464542875961,True,True
2011-08-12,-0.033245546890191276,0.005230439404665393,-0.03847598629485667,True,True
2011-08-19,-0.033245546890191276,0.004474263102370844,-0.03771980999256212,True,True
2011-08-26,-0.03334553218092879,0.0014948351519245614,-0.03484036733285335,True,True
2011-09-02,-0.03421282824533008,0.003147347327398879,-0.037360175572728964,True,True
2011-09-09,-0.0343128135360676,0.002669740356395646,-0.036982553892463244,True,True
2011-09-16,-0.0343128135360676,0.003113423818261074,-0.03742623735432867,True,True
2011-09-23,-0.0343128135360676,0.0014720436139937258,-0.03578485715006132,True,True
2011-09-30,-0.03227734761428768,0.0019298016586430811,-0.03420714927293076,True,True
2011-10-07,-0.032377332905025195,0.0013872142551146814,-0.03376454716013988,True,True
2011-10-14,-0.03227734761428768,0.0011450328790879984,-0.03342238049337568,True,True
2011-10-21,-0.03227734761428768,0.000229667431281921,-0.032507015045569604,True,True
2011-10-28,-0.032377332905025195,0.0017150953580556535,-0.03409242826308085,True,True
2011-11-04,-0.031408213947413194,0.0028558339893827705,-0.034264047936795966,True,True
2011-11-11,-0.031408213947413194,0.0010783988812730514,-0.03248661282868624,True,True
2011-11-18,-0.031408213947413194,0.0015278355101472742,-0.03293604945756047,True,True
2011-11-25,-0.03130822865667568,0.0010274673470494228,-0.0323356960037251,True,True
2011-12-02,-0.03130822865667568,0.0022661172240240335,-0.03357434588069971,True,True
2011-12-09,-0.031408213947413194,0.0019292373244824343,-0.03333745127189563,True,True
2011-12-16,-0.0315082090438856,0.0004495112659341936,-0.03195772030981979,True,True
2011-12-23,-0.031408213947413194,-0.0005869126832392909,-0.030821301264173904,True,True
2011-12-30,-0.03130822865667568,-0.0012711672863849818,-0.030037061370290698,True,True
2012-01-06,-0.030338188251315682,-0.004010914550543175,-0.026327273700772508,True,True
2012-01-13,-0.03023821276439637,-0.005087220240560076,-0.025150992523836294,True,True
2012-01-20,-0.030038291194218584,-0.005733946825841891,-0.024304344368376692,True,True
2012-01-27,-0.029938345107080547,-0.004769187123599942,-0.025169157983480607,True,True
2012-02-03,-0.03167764168197928,-0.0032893481006506446,-0.028388293581328633,True,True
2012-02-10,-0.03157772497716448,-0.004301129986929033,-0.02727659499023545,True,True
2012-02-17,-0.03157772497716448,-0.003328157883905488,-0.028249567093258994,True,True
2012-02-24,-0.03147781806257787,-0.004127687198822544,-0.027350130863755328,True,True
2012-03-02,-0.03177756817896204,-0.0032701016940356767,-0.02850746648492636,True,True
2012-03-09,-0.03157772497716448,-0.004796321475388722,-0.026781403501775762,True,True
2012-03-16,-0.03157772497716448,-0.004698510192270909,-0.026879214784893572,True,True
2012-03-23,-0.03167764168197928,-0.005576599294099591,-0.026101042387879688,True,True
2012-03-30,-0.03177756817896204,-0.004753710878754553,-0.027023857300207486,True,True
2012-04-06,-0.037573030064702834,-0.0041257280010174036,-0.03344730206368543,True,True
2012-04-13,-0.03737318686290528,-0.005649204315794032,-0.03172398254711124,True,True
2012-04-20,-0.03747310356772007,-0.006381624827999373,-0.0310914787397207,True,True
2012-04-27,-0.03737318686290528,-0.006600765590578131,-0.030772421272327148,True,True
2012-05-04,-0.030808449221350037,-0.004783480496043195,-0.02602496872530684,True,True
2012-05-11,-0.03050869910496587,-0.005400719139262276,-0.025107979965703593,True,True
2012-05-18,-0.030708522724367276,-0.004728052146860711,-0.025980470577506565,True,True
2012-05-25,-0.03060860601955248,-0.0056458582276168075,-0.024962747791935674,True,True
2012-06-01,-0.028867445191751637,-0.003821907427561963,-0.025045537764189673,True,True
2012-06-08,-0.02866760198995408,-0.004710735154317497,-0.023956866835636585,True,True
2012-06-15,-0.02866760198995408,-0.005894071881036879,-0.022773530108917202,True,True
2012-06-22,-0.02866760198995408,-0.007030100716995983,-0.021637501272958097,True,True
2012-06-29,-0.02866760198995408,-0.008130047800772722,-0.020537554189181358,True,True
2012-07-06,-0.02973848231900728,-0.011430072225623724,-0.018308410093383555,True,True
2012-07-13,-0.029538658699605872,-0.010323974533919533,-0.01921468416568634,True,True
2012-07-20,-0.029638565614192484,-0.01126422151348833,-0.018374344100704154,True,True
2012-07-27,-0.029438761573307663,-0.012104691850655769,-0.017334069722651894,True,True
2012-08-03,-0.02866760198995408,-0.02036283140744069,-0.008304770582513391,True,True
2012-08-10,-0.02856769507536747,-0.02088553031422132,-0.007682164761146151,True,True
2012-08-17,-0.02866760198995408,-0.021013738220914485,-0.007653863769039596,True,True
2012-08-24,-0.02856769507536747,-0.021181343192723554,-0.007386351882643916,True,True
2012-08-31,-0.034479570798454484,-0.020490247402921963,-0.013989323395532521,True,True
2012-09-07,-0.03427976675756966,-0.0208770113906597,-0.013402755366909963,True,True
2012-09-14,-0.03427976675756966,-0.019223302935169086,-0.015056463822400577,True,True
2012-09-21,-0.03427976675756966,-0.01835352972665854,-0.015926237030911124,True,True
2012-09-28,-0.03437966388386787,-0.019263665062020416,-0.015115998821847457,True,True
2012-10-05,-0.03137792093627966,-0.019325284091920508,-0.012052636844359154,True,True
2012-10-12,-0.03137792093627966,-0.018645688086748692,-0.01273223284953097,True,True
2012-10-19,-0.03147781806257787,-0.02011866090497093,-0.01135915715760694,True,True
2012-10-26,-0.031278033596353165,-0.017041812821394244,-0.01423622077495892,True,True
2012-11-02,-0.029638565614192484,-0.01729658926926161,-0.012341976344930873,True,True
2012-11-09,-0.029638565614192484,-0.01751586406523761,-0.012122701548954874,True,True
2012-11-16,-0.029938345107080547,-0.01948649160696676,-0.010451853500113788,True,True
2012-11-23,-0.029538658699605872,-0.017554318084100892,-0.01198434061550498,True,True
2012-11-30,-0.02973848231900728,-0.01779770810889125,-0.01194077421011603,True,True
2012-12-07,-0.029638565614192484,-0.01742955249520319,-0.012209013118989295,True,True
2012-12-14,-0.03013824707934393,-0.016991864954142816,-0.013146382125201115,True,True
2012-12-21,-0.029938345107080547,-0.014577753083665356,-0.015360592023415191,True,True
2012-12-28,-0.030438173542053196,-0.013239502024033338,-0.01719867151801986,True,True
2013-01-04,-0.030808449221350037,-0.01646519894810112,-0.014343250273248918,True,True
2013-01-11,-0.030808449221350037,-0.016249877773444117,-0.01455857144790592,True,True
2013-01-18,-0.030708522724367276,-0.018102393674658004,-0.012606129049709272,True,True
2013-01-25,-0.030708522724367276,-0.016827794678713932,-0.013880728045653344,True,True
2013-02-01,-0.031877504470052546,-0.016765821936165923,-0.015111682533886624,True,True
2013-02-08,-0.03177756817896204,-0.018673158985531124,-0.013104409193430915,True,True
2013-02-15,-0.03147781806257787,-0.018952920683701004,-0.012524897378876867,True,True
2013-02-22,-0.03117815604084705,-0.01903435045762473,-0.012143805583222322,True,True
2013-03-01,-0.03137792093627966,-0.01825470389353785,-0.013123217042741813,True,True
2013-03-08,-0.03147781806257787,-0.01886288029516158,-0.01261493776741629,True,True
2013-03-15,-0.03157772497716448,-0.018357633691061116,-0.013220091286103366,True,True
2013-03-22,-0.03177756817896204,-0.01716619470737629,-0.01461137347158575,True,True
2013-03-29,-0.03177756817896204,-0.01666841143924444,-0.015109156739717598,True,True
2013-04-05,-0.030808449221350037,-0.015107808964637467,-0.01570064025671257,True,True
2013-04-12,-0.030908385512440545,-0.018934353898606357,-0.011974031613834188,True,True
2013-04-19,-0.03100833159957858,-0.018292187851596874,-0.012716143747981707,True,True
2013-04-26,-0.03100833159957858,-0.016859802103160126,-0.014148529496418455,True,True
2013-05-03,-0.030038291194218584,-0.017081408811232664,-0.01295688238298592,True,True
2013-05-10,-0.03013824707934393,-0.01859717882059255,-0.01154106825875138,True,True
