epoch,train_nll_win,train_nll_step,val_nll_win,val_nll_step,z_mean,z_std,ks_p,logdet_mean,logdet_std,lr,elapsed_sec
98,-229.7593313846719,-2.20922434023723,-238.37478841145833,-2.292065273187099,0.19552375376224518,0.7942711710929871,0.0,-368.7374572753906,10.11918830871582,5.157053795390644e-05,250.12905263900757
99,-230.36880681470373,-2.215084680910613,-243.61984049479167,-2.3424984662960737,0.2053380161523819,0.7312434315681458,0.0,-369.1872253417969,10.13174057006836,5.078536586559106e-05,252.667466878891
100,-231.29287788473312,-2.2239699796608954,-234.56121419270832,-2.2553962903145033,0.4866700768470764,0.7113535404205322,0.0,-368.7601623535156,10.267858505249023,5.000000000000002e-05,255.06770658493042
101,-233.12117218107247,-2.241549732510312,-231.37596028645834,-2.224768848908253,0.5965328216552734,0.6767001748085022,0.0,-369.2618408203125,10.339642524719238,4.9214634134409e-05,257.6389145851135
102,-232.6565656372429,-2.237082361896566,-242.112890625,-2.328008563701923,0.3538754880428314,0.6961711645126343,0.0,-369.3964538574219,10.305684089660645,4.8429462046093606e-05,260.46684169769287
103,-233.97974278434134,-2.2498052190802054,-238.98663736979168,-2.2979484362479967,0.44861897826194763,0.6873752474784851,0.0,-369.5909729003906,10.436387062072754,4.764467746451789e-05,263.1859095096588
104,-234.58536265762731,-2.2556284870925705,-239.0231716579861,-2.2982997274806354,0.45773863792419434,0.6918291449546814,0.0,-370.37664794921875,10.311732292175293,4.686047402353435e-05,265.8190772533417
105,-234.61097135926786,-2.255874724608345,-240.59131944444445,-2.3133780715811967,0.42728570103645325,0.6928434371948242,0.0,-370.6163635253906,10.345569610595703,4.607704521360778e-05,268.46302366256714
106,-235.1076045620103,-2.2606500438654837,-238.71111653645832,-2.2952991974659454,0.46740007400512695,0.6972386837005615,0.0,-370.92022705078125,10.329699516296387,4.52945843340743e-05,270.9839518070221
107,-235.41011512151078,-2.263558799245296,-238.80601671006946,-2.2962116991352834,0.46308380365371704,0.7029935717582703,0.0,-371.2252502441406,10.37377643585205,4.451328444544776e-05,273.60105061531067
108,-235.21443533453723,-2.2616772628320887,-238.96631944444445,-2.2977530715811967,0.4651716649532318,0.7028730511665344,0.0,-371.4775085449219,10.42127799987793,4.3733338321784816e-05,276.32995653152466
109,-236.20392748377816,-2.271191610420944,-245.52201605902778,-2.36078861595219,0.30886638164520264,0.7048609256744385,0.0,-371.8874206542969,10.382543563842773,4.2954938403120904e-05,278.74581599235535
110,-236.17428532076394,-2.2709065896227303,-240.94142252604166,-2.316744447365785,0.4337213933467865,0.7051746845245361,0.0,-372.1510925292969,10.468278884887695,4.217827674798849e-05,281.2492673397064
111,-236.28684538748774,-2.271988897956613,-243.1676486545139,-2.3381504678318645,0.3634066879749298,0.7170799374580383,0.0,-372.3432312011719,10.423811912536621,4.140354498602955e-05,283.8012192249298
112,-236.80582188112146,-2.2769790565492447,-244.026708984375,-2.346410663311298,0.3497936427593231,0.7152299284934998,0.0,-372.5596008300781,10.502555847167969,4.06309342707138e-05,286.32283878326416
113,-236.9888685265671,-2.2787391204477605,-243.72198893229168,-2.3434806628104967,0.39913585782051086,0.6957705616950989,0.0,-372.7486877441406,10.555278778076172,3.986063523217441e-05,288.75619316101074
114,-237.5917538335578,-2.2845360945534403,-245.48446723090277,-2.360427569527911,0.3518299162387848,0.7007815837860107,0.0,-373.02777099609375,10.53629207611084,3.909283793017292e-05,291.40819239616394
115,-238.17557847698336,-2.290149793047917,-240.42086046006943,-2.311739042885283,0.44603750109672546,0.7240154147148132,0.0,-373.59417724609375,10.486824989318848,3.8327731807204754e-05,294.18934535980225
116,-238.23311627693437,-2.290703041124369,-242.53284505208333,-2.3320465870392626,0.42298585176467896,0.7127876281738281,0.0,-373.82562255859375,10.533696174621582,3.756550564175729e-05,296.6176800727844
117,-238.78390422226983,-2.295999079060287,-244.42851019965278,-2.350274136535123,0.37691530585289,0.7144232988357544,0.0,-373.92633056640625,10.56529712677002,3.680634750173138e-05,299.40425658226013
