month,date,agent_id,parent_id,alpha,beta,lam
71,2006-12-31,429,274,2.3395317360227423,0.9104682639772577,0.38916687897770286
71,2006-12-31,430,232,1.4449560676250204,1.8050439323749796,1.2492033306879786
71,2006-12-31,431,333,2.557394356306626,0.6926056436933741,0.2708247329886311
71,2006-12-31,432,263,2.314440622158528,0.9355593778414719,0.4042269950174555
71,2006-12-31,433,326,2.1691887084859416,1.0808112915140584,0.49825600109657914
71,2006-12-31,434,311,3.0,0.25,0.08333333333333333
71,2006-12-31,435,339,2.021911352590374,1.228088647409626,0.6073899559623417
71,2006-12-31,436,303,2.9389425831850526,0.31105741681494736,0.10583990942682578
71,2006-12-31,437,294,2.1991409571753664,1.0508590428246336,0.477849789207866
71,2006-12-31,438,298,3.0,0.25,0.08333333333333333
71,2006-12-31,439,289,2.530505121687502,0.7194948783124979,0.28432856039141025
71,2006-12-31,440,290,2.183024398046688,1.0669756019533119,0.48876027354894114
71,2006-12-31,441,295,3.0,0.25,0.08333333333333333
71,2006-12-31,442,299,2.8184997861573806,0.4315002138426194,0.15309570572325923
71,2006-12-31,443,318,2.764871071966477,0.4851289280335229,0.17546168172264234
71,2006-12-31,444,260,2.6790742766130933,0.5709257233869067,0.21310559709776897
71,2006-12-31,445,302,2.37452058508783,0.8754794149121699,0.36869733638455154
71,2006-12-31,446,321,1.9814618486238178,1.2685381513761822,0.6402031673015649
71,2006-12-31,447,314,2.180451146978095,1.0695488530219048,0.4905172282828722
71,2006-12-31,448,251,2.4001378713542216,0.8498621286457784,0.3540888791385403
71,2006-12-31,449,310,1.8991360106363102,1.3508639893636898,0.7113044994134357
71,2006-12-31,450,335,3.0,0.25,0.08333333333333333
71,2006-12-31,451,301,2.7699284470009107,0.4800715529990893,0.17331550694707584
71,2006-12-31,452,285,2.0989536778648197,1.1510463221351803,0.5483905310888485
71,2006-12-31,453,317,2.663609789514906,0.586390210485094,0.22014869174658155
71,2006-12-31,454,230,1.3031179264906592,1.9468820735093408,1.4940183339756214
71,2006-12-31,455,308,2.5269458722058404,0.7230541277941596,0.2861375606605241
71,2006-12-31,456,324,1.7767376880672556,1.4732623119327444,0.8291951714804714
71,2006-12-31,457,342,1.833367453174347,1.416632546825653,0.7726942814288829
71,2006-12-31,458,319,2.3181337350377285,0.9318662649622715,0.4019898640347879
71,2006-12-31,459,307,3.0,0.25,0.08333333333333333
71,2006-12-31,460,268,2.3456130144649463,0.9043869855350537,0.38556529996971894
71,2006-12-31,461,293,2.455117145236244,0.7948828547637561,0.32376575443908945
71,2006-12-31,462,304,2.936482803598736,0.3135171964012642,0.10676622931932063
71,2006-12-31,463,292,2.3246827993827317,0.9253172006172683,0.3980401975112329
71,2006-12-31,464,258,1.593512761019125,1.656487238980875,1.0395192806121456
71,2006-12-31,465,261,2.725915033541216,0.5240849664587839,0.19226019887272458
71,2006-12-31,466,255,1.8769337209440855,1.3730662790559145,0.7315475574519866
71,2006-12-31,467,316,1.8003418238859832,1.4496581761140168,0.8052127417586588
71,2006-12-31,468,338,2.1522056459464323,1.0977943540535677,0.5100787446223861
71,2006-12-31,469,265,2.1758563123147776,1.0741436876852224,0.4936648075545476
71,2006-12-31,470,305,1.3930994573775766,1.8569005426224234,1.332927475341871
71,2006-12-31,471,264,2.1594537819858726,1.0905462180141274,0.5050102146716201
71,2006-12-31,472,297,2.248796718991804,1.001203281008196,0.4452173344761293
71,2006-12-31,473,266,2.1336655476721624,1.1163344523278376,0.5232002989155272
71,2006-12-31,474,287,3.0,0.25,0.08333333333333333
71,2006-12-31,475,340,3.0,0.25,0.08333333333333333
71,2006-12-31,476,309,2.192144092873759,1.0578559071262408,0.48256677586346985
71,2006-12-31,477,337,1.9869380480177607,1.2630619519822393,0.6356826038146052
71,2006-12-31,478,315,2.6786670234469545,0.5713329765530455,0.21329003252440254
71,2006-12-31,479,332,2.0186158312598073,1.2313841687401927,0.6100141243674347
71,2006-12-31,480,272,2.045817192674618,1.204182807325382,0.5886072380450975
71,2006-12-31,481,336,2.6381828193266337,0.6118171806733663,0.23190856076817518
71,2006-12-31,482,306,1.7191399556978488,1.5308600443021512,0.8904801725004005
71,2006-12-31,483,410,3.0,0.25,0.08333333333333333
71,2006-12-31,484,283,1.347739141130781,1.902260858869219,1.4114458805976227
71,2006-12-31,485,323,1.5200818891762662,1.7299181108237338,1.1380427088445728
71,2006-12-31,486,300,2.310843856368838,0.9391561436311622,0.40641263625094615
71,2006-12-31,487,362,2.654639170511096,0.5953608294889041,0.22427184684925738
71,2006-12-31,488,394,3.0,0.25,0.08333333333333333
71,2006-12-31,489,350,2.875801822563638,0.37419817743636186,0.1301195981240398
71,2006-12-31,490,411,2.228972986749537,1.021027013250463,0.4580706088948187
71,2006-12-31,491,313,1.285192568095265,1.964807431904735,1.528803916767665
71,2006-12-31,492,402,2.863114447528568,0.3868855524714321,0.13512751919693275
71,2006-12-31,493,401,2.766155280982374,0.4838447190176258,0.17491596453174996
71,2006-12-31,494,222,1.3155662865129998,1.9344337134870002,1.4704190380359714
71,2006-12-31,495,382,2.7445388432442694,0.5054611567557306,0.18416979522805155
71,2006-12-31,496,396,2.728752317750809,0.5212476822491912,0.19102051837333217
71,2006-12-31,497,248,1.8238025270435974,1.4261974729564026,0.7819911705398739
71,2006-12-31,498,372,2.7331955491404316,0.5168044508595684,0.1890843306188243
71,2006-12-31,499,349,2.842873210296815,0.40712678970318494,0.1432096191376323
71,2006-12-31,500,395,3.0,0.25,0.08333333333333333
71,2006-12-31,501,378,2.8575200736123394,0.3924799263876606,0.13734984051800775
71,2006-12-31,502,343,2.222590248798371,1.027409751201629,0.46225783261538705
71,2006-12-31,503,400,2.1304049291689857,1.1195950708310143,0.5255315811101406
71,2006-12-31,504,257,2.4171443133193447,0.8328556866806553,0.3445618377402282
71,2006-12-31,505,403,2.2835228873830253,0.9664771126169747,0.42323951205261695
71,2006-12-31,506,374,1.6482498102880534,1.6017501897119466,0.9717884872269572
71,2006-12-31,507,408,2.962860513824015,0.28713948617598506,0.0969129275024117
71,2006-12-31,508,345,3.0,0.25,0.08333333333333333
71,2006-12-31,509,391,2.1248668915859836,1.1251331084140164,0.5295075719186466
71,2006-12-31,510,392,2.197928752430075,1.0520712475699252,0.4786648549943822
83,2007-12-31,511,243,1.253909543025305,1.996090456974695,1.5918935046612146
83,2007-12-31,512,237,1.820749870091837,1.429250129908163,0.7849788449173817
83,2007-12-31,513,234,3.0,0.25,0.08333333333333333
83,2007-12-31,514,252,2.626029380854848,0.623970619145152,0.23760991544657872
83,2007-12-31,515,231,2.7392660725789026,0.5107339274210974,0.186449185252115
83,2007-12-31,516,238,2.494711706239546,0.7552882937604539,0.30275574202477806
95,2008-12-31,517,235,0.4952442716704018,2.7547557283295983,5.562418155869072
95,2008-12-31,518,249,0.8423617893069442,2.407638210693056,2.8581996966813366
95,2008-12-31,519,319,2.2433442087285616,1.0066557912714384,0.4487299752550996
95,2008-12-31,520,412,0.32361725831410004,2.9263827416859,9.042727686808282
95,2008-12-31,521,413,0.5021738803609505,2.7478261196390497,5.47186189306377
95,2008-12-31,522,336,2.5558250521048316,0.6941749478951684,0.2716050331079921
95,2008-12-31,523,414,0.5925570772219961,2.657442922778004,4.48470371029324
95,2008-12-31,524,-1,0.7062438866604674,2.5437561133395326,3.6018097450271656
95,2008-12-31,525,-1,2.5498367990131543,0.7001632009868457,0.2745913782630422
95,2008-12-31,526,-1,2.970115757379915,0.27988424262008493,0.09423344592703167
95,2008-12-31,527,-1,1.778915927078233,1.471084072921767,0.826955366765386
95,2008-12-31,528,-1,2.557441759924712,0.6925582400752881,0.27080117753910304
95,2008-12-31,529,-1,2.9733845768972493,0.27661542310275067,0.09303048964873595
95,2008-12-31,530,-1,0.6393886935641304,2.6106113064358696,4.0829800913175305
95,2008-12-31,531,-1,1.4826754364494654,1.7673245635505346,1.1919834375773521
95,2008-12-31,532,-1,1.3295749685652796,1.9204250314347204,1.444390182455839
95,2008-12-31,533,-1,0.4701355300270088,2.779864469972991,5.912900200955437
107,2009-12-31,534,522,2.5952707971464672,0.6547292028535328,0.2522777983605471
107,2009-12-31,535,525,2.627305446009963,0.622694553990037,0.23700881636572216
107,2009-12-31,536,519,2.712759615229533,0.5372403847704672,0.1980420166071405
107,2009-12-31,537,526,2.861584614146664,0.3884153858533361,0.1357343703670853
107,2009-12-31,538,527,1.4965792983007455,1.7534207016992545,1.1716189738092282
107,2009-12-31,539,529,2.838815314488743,0.4111846855112571,0.14484376049849143
107,2009-12-31,540,528,2.6931419451176537,0.5568580548823463,0.20676892129353366
107,2009-12-31,541,518,0.3726340676527899,2.8773659323472103,7.721693162602246
107,2009-12-31,542,530,0.8306299643594669,2.419370035640533,2.9126929432484525
107,2009-12-31,543,524,0.5446124913751444,2.7053875086248556,4.967545826563328
107,2009-12-31,544,517,0.8395880698904709,2.4104119301095293,2.870945903773956
107,2009-12-31,545,521,0.25,3.0,12.0
107,2009-12-31,546,-1,0.4813171700314256,2.7686828299685744,5.752304306509167
107,2009-12-31,547,-1,0.9200854986532123,2.3299145013467877,2.532280429109286
107,2009-12-31,548,-1,2.569868058096988,0.6801319419030118,0.2646563662130795
107,2009-12-31,549,-1,2.0033689263157624,1.2466310736842376,0.6222673504159908
107,2009-12-31,550,-1,2.0351598878692547,1.2148401121307453,0.5969261281985283
107,2009-12-31,551,-1,2.093058952216226,1.156941047783774,0.5527512956855574
107,2009-12-31,552,-1,2.347983302358705,0.9020166976412951,0.38416657253701914
107,2009-12-31,553,-1,0.40979832473398015,2.84020167526602,6.930730322310937
107,2009-12-31,554,-1,1.258173058564684,1.991826941435316,1.583110469483093
107,2009-12-31,555,-1,1.7337004469696164,1.5162995530303836,0.8746029659741774
119,2010-12-31,556,522,2.7546248432204767,0.49537515677952326,0.1798339828375221
119,2010-12-31,557,525,2.6653481803099845,0.5846518196900155,0.21935288755483326
119,2010-12-31,558,519,2.4103042415539404,0.8396957584460596,0.3483774969025079
119,2010-12-31,559,527,1.867841327320831,1.382158672679169,0.7399764918263647
119,2010-12-31,560,549,2.6138909171350826,0.6361090828649174,0.24335716486674033
119,2010-12-31,561,548,2.543739806781235,0.7062601932187649,0.2776463973775853
119,2010-12-31,562,536,2.6206346497291597,0.6293653502708403,0.24015760851512996
119,2010-12-31,563,535,2.4012471719027495,0.8487528280972505,0.35346333273333885
