paper_row,label,fold,seed,full_nll_sp_raw,tail_nll_sp_raw,sp_log_sigma,ckpt_exists,ckpt_path
16,"MTL(3 채널, bondpp정규) [no-liq]",F1,99,-2.652726888656616,-1.9675201177597046,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F1_seed99_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F2,42,-2.4917521476745605,-2.320892810821533,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F2_seed42_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F2,123,-2.5098204612731934,-2.348543643951416,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F2_seed123_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F2,777,-1.6111096143722534,-1.864484429359436,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F2_seed777_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F2,0,-2.515406370162964,-2.3246219158172607,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F2_seed0_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F2,99,-2.5297515392303467,-2.3743135929107666,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F2_seed99_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F3,42,-2.1211256980895996,-2.098613977432251,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F3_seed42_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F3,123,-2.3616247177124023,-2.3743269443511963,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F3_seed123_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F3,777,-2.3960418701171875,-2.3995511531829834,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F3_seed777_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F3,0,-2.4631378650665283,-2.4912593364715576,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F3_seed0_best.pt
16,"MTL(3 채널, bondpp정규) [no-liq]",F3,99,-2.4529688358306885,-2.4767496585845947,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp3_noliq_normbp_normsr_F3_seed99_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,42,-2.0578982830047607,-0.9361366629600525,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed42_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,123,-2.365156888961792,-1.6924809217453003,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed123_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,777,-2.6699962615966797,-2.1497349739074707,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed777_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,0,-2.6119651794433594,-1.9940398931503296,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed0_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F1,99,-2.3951363563537598,-1.5168334245681763,-3.6003701895427023,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F1_seed99_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,42,-2.0583579540252686,-1.6130483150482178,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed42_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,123,-2.5152053833007812,-2.32776141166687,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed123_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,777,-2.4858946800231934,-2.445852518081665,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed777_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,0,-2.4849374294281006,-2.27665638923645,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed0_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F2,99,-2.359522581100464,-2.3001086711883545,-3.6564609451987273,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F2_seed99_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,42,-1.9435744285583496,-1.9373841285705566,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed42_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,123,-2.390021324157715,-2.456936836242676,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed123_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,777,-2.312203884124756,-2.3659322261810303,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed777_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,0,-2.4294371604919434,-2.4430577754974365,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed0_best.pt
17,"MTL(3 채널, bondpp+vix정규) [no-liq]",F3,99,-2.2478978633880615,-2.238901138305664,-3.7166989015379808,True,/content/drive/MyDrive/Colab Notebooks/homeostatic-market/colab/dual_3ch/result_paper_final/mtl_bp_vix_noliq_normbp_normvix_normsr_F3_seed99_best.pt
