date,sp_next_return,sp_return,ndx_return,m2_growth,m2_3m,vix,sentiment,ndx_1m,ndx_3m,sp_1m,tbill,metabolism,yield_curve,credit_spread,sp_52wh_ratio,sp_52wl_ratio,sp_in_range,ndx_52wh_ratio,ndx_52wl_ratio,ndx_in_range,sp_3m_mean,sp_3m_std,sp_6m_mean,sp_6m_std,ndx_3m_mean,ndx_3m_std,ndx_6m_mean,ndx_6m_std,vix_3m_mean,vix_3m_std,vix_6m_mean,vix_6m_std
1991-07-31,0.0196487846243216,0.0448593429577663,0.0706543832002595,0.0019646365422396,2.914026316025442e-06,17.294090964577414,-0.0261112128557156,-0.0889067837841621,-0.0404295558952477,-0.0478926289747986,0.00465,0.00465,0.0139,0.0089,0.9521073710252014,1.220921064677991,0.7824771543886752,0.9110932162158378,1.4731246159989897,0.7669689419260605,0.011857228825525071,0.05183930379398349,0.020895915862316202,0.040488016648260565,0.013316220838849402,0.08874642697593099,0.02841222389028032,0.06442370104683914,17.120454548344465,0.18134713591328916,18.041835323969526,1.7734046716217986
1991-08-31,-0.0191437358430863,0.0196487846243216,0.0560342454424911,-0.0018419489007723,0.0089054587102057,15.681363712657582,-0.0193891326761654,0.0706543832002595,0.0322391004887234,0.0448593429577663,0.004625,0.004625,0.0146,0.009,0.9948182821146382,1.2756907814427425,0.976465229646334,0.9754659454455084,1.5772073271195175,0.9356944829811416,0.005538499535763104,0.04795891140658976,0.012957183830906419,0.03366962894310558,0.01259394828619617,0.08820564644697089,0.025066167662705682,0.06192371494086411,16.70348487333818,0.8887498177988659,17.055659093278823,0.7499444202167427
1991-09-30,0.0118342366545192,-0.0191437358430863,0.0004523403676508,0.0025055928411632,0.0026249600606478,16.956499767303466,-0.0312101180354754,0.0560342454424911,0.0301254436533939,0.0196487846243216,0.00445,0.00445,0.0148,0.009,1.0,1.3007565548545437,0.9999999998906268,1.0,1.665584949601028,0.99999999991293,0.015121463913000538,0.03224082813164708,0.006066089103385036,0.03557606912171794,0.042380323003467134,0.037039221143890494,0.015286095928868683,0.06007352260100623,16.643984814846153,0.8505712750283343,16.89532574595827,0.6201904339547158
1991-10-31,-0.0439037086263069,0.0118342366545192,0.0172848563041163,0.0007140944389896,0.0013735938141781,16.36391299703847,-0.0397023311215302,0.0004523403676508,0.1311591312860303,-0.0191437358430863,0.0042499999999999,0.0042499999999999,0.0177,0.0093999999999999,0.9808562641569136,1.275855214972245,0.9172043318407048,1.0,1.6663383609094842,0.9999999999130283,0.004113095145251503,0.02051650386172482,0.007985161985388286,0.03551461137839769,0.024590480704752737,0.0285020377139868,0.018953350771801068,0.059274365982224436,16.333925492333176,0.6380967225220324,16.72719002033882,0.6013402291413849
1991-11-30,0.1115878550742814,-0.0439037086263069,-0.0263756045507034,0.0035084589540035,0.0067412378821773,17.77350010871887,-0.1191350661218166,0.0172848563041163,0.0747735892957763,0.0118342366545192,0.0039583333333333,0.0039583333333333,0.02,0.0096999999999999,0.992463949311014,1.2179567088333054,0.9592954401562596,1.0,1.5188752835272032,0.999999999899925,-0.017071069271624665,0.027926718319011883,-0.005766284867930782,0.037220173189368995,-0.002879469292978764,0.022020097121148538,0.004857239496608701,0.058119500104655,17.031304291020266,0.7077646105382133,16.867394582179227,0.7406500281575894
1991-12-31,-0.0199237517839235,0.1115878550742814,0.1617507674400737,0.0059550262198915,0.0102052453196335,18.347619102114724,-0.1141255908916073,-0.0263756045507034,-0.0090986247472441,-0.0439037086263069,0.00365,0.0059550262198915,0.0194,0.0094999999999999,0.9488911012583494,1.13627278733466,0.690078299183628,0.9736243954492966,1.420186557016646,0.916118555747974,0.026506127700831234,0.07877724852817383,0.020813795806915888,0.05419422039832486,0.050886673064495534,0.0984616398746316,0.046633498033981334,0.06669592768158557,17.495010735957354,1.0207544885451612,17.069497775401754,0.9609568270407342
1992-01-31,0.0095895431269641,-0.0199237517839235,0.0225476151406587,0.0003534193320373,0.0098411494335814,17.68318167599765,-0.012312342765771,0.1617507674400737,0.1506599432155584,0.1115878550742814,0.0032166666666666,0.0032166666666666,0.022,0.0093,1.0,1.2127177193617902,0.9999999998633132,1.0,1.4234914774321905,0.999999999898405,0.015920131554683668,0.08371376574439408,0.010016613349967585,0.054894357041122895,0.052640926010009664,0.09760680549486606,0.0386157033573812,0.06611981622518182,17.93476696227708,0.36038107864976004,17.134346227305127,0.9917786059521438
1992-02-29,-0.0218318621253278,0.0095895431269641,0.0223608246362543,-0.0001177648236472,0.0061920421888423,17.47736850537752,0.0746333311263728,0.0225476151406587,0.1566126965141905,-0.0199237517839235,0.0031999999999999,0.0031999999999999,0.02,0.0094,0.9800762482160764,1.1136295274003067,0.8338664655711728,1.0,1.3526377666719112,0.9999999998866214,0.03375121547244067,0.06900482224094477,0.008340073100408003,0.054694590440111934,0.06888640240566223,0.08042295345612756,0.03300346655634173,0.06577382876290727,17.836056427829963,0.45482089067156795,17.433680359425118,0.6909449436231778
1992-03-31,0.0278927139575604,-0.0218318621253278,-0.066005599536113,0.0058932728290657,0.0061302742481217,17.520454623482443,0.0964872726509648,0.0223608246362543,0.2145089171141145,0.0095895431269641,0.0033583333333333,0.0058932728290657,0.0194,0.009,0.9894747316660576,1.1119194097830067,0.9044200992825674,1.0,1.3606876410505264,0.999999999890931,-0.010722023594095728,0.017616186541553006,0.007892052053367753,0.05497503560913785,-0.0070323865864,0.05107238595251146,0.021927143239047764,0.07699102866390843,17.560334934952536,0.10854766111003829,17.527672835454947,0.6502069697713168
1992-04-30,0.0009639568254424,0.0278927139575604,-0.047020594382876,0.008641649822773,0.0144663677282075,16.562856946672714,0.0306757169775664,-0.066005599536113,-0.0235904639016693,-0.0218318621253278,0.0033416666666666,0.008641649822773,0.0215,0.0088,0.9678726557478284,1.0876441385341482,0.7082517735598798,0.9339944004638868,1.2708746375216071,0.7509950623845132,0.005216798319732238,0.025149036552472838,0.010568464937207955,0.05559276795187918,-0.030221789760911565,0.04651672933255189,0.01120956812454905,0.0820745193964847,17.186893358510893,0.5408605974447652,17.560830160393987,0.5803071266577402
