date,sp_weekly_return,tbill_weekly_return,top1_weekly_growth,mid_weekly_growth,bot_weekly_growth,sp_4w,sp_12w,top1_4w,top1_12w,mid_4w,mid_12w,bot_4w,bot_12w
2013-05-17,0.02067088237777459,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.02822794868936418,0.07495108480882062,0.0027683991596691992,0.025736217514986226,0.005100831622759205,0.023085275508575087,0.0020866784446300635,0.004674760978422343
2013-05-24,-0.010716831745792854,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.07215558315584292,0.1002045378487646,0.0027683991596691992,0.022814151348181655,0.005100831622759205,0.021797128862725224,0.0020866784446300635,0.004940975585317364
2013-05-31,-0.011433065973987633,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.04257254636926744,0.08654988054283397,0.0027683991596691992,0.019900409417704212,0.005100831622759205,0.020510604097104812,0.0020866784446300635,0.0052072607326698606
2013-06-07,0.007751091359831541,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.010108860051798896,0.05128994299088885,0.0027683991596691992,0.01699496800988398,0.005100831622759205,0.019225699169636457,0.0020866784446300635,0.005473616439170881
2013-06-14,-0.01013157295609779,9.615384615384616e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,0.0059252335191621874,0.05297626468742789,0.0027683991596691992,0.014097803478605453,0.005100831622759205,0.017942412040812705,0.0020866784446300635,0.005740042723517247
2013-06-21,-0.021085199860845227,9.615384615384616e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,-0.024432218240905468,0.04485863815889557,0.0027683991596691992,0.01120889224511723,0.005100831622759205,0.016660740673695384,0.0020866784446300635,0.006006539604409555
2013-06-28,0.008697383947045001,7.692307692307692e-06,0.0006913824448451233,0.0012727759054314003,0.0005212618985546147,-0.0346568396708985,0.01481026081766812,0.0027683991596691992,0.008328210797834634,0.005100831622759205,0.015380683033911158,0.0020866784446300635,0.00627310710055573
2013-07-05,0.015943661680692722,7.692307692307692e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.014999301595580938,0.03412134257851207,0.0027683991596691992,0.008328210797834634,0.005100831622759205,0.015380683033911158,0.0020866784446300635,0.00627310710055573
2013-07-12,0.02959753802293963,7.692307692307692e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.006991681899643276,0.02708879990171953,0.004699417048975141,0.010269935143131459,0.006143495167218571,0.016434010609253313,0.0018855334453811157,0.006071121775607313
2013-07-19,0.007082547110181192,5.769230769230769e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.03286345095951049,0.08033431371564048,0.00663415347397911,0.012215398641407083,0.007187240341731904,0.01748843087721763,0.001684428821193018,0.005869176994395264
2013-07-26,-0.0002599988269753606,5.769230769230769e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.06258354134747157,0.06942687346036891,0.008572615595415778,0.014164608493099307,0.008232068268352544,0.01854394497133316,0.0014833645639615867,0.005667272748781427
2013-08-02,0.010652333089695487,7.692307692307692e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.05314764148226181,0.047837600108095124,0.010514810587809675,0.016117571912511064,0.009277980070296676,0.019600554026303785,0.0012823406655841918,0.005465409030629198
2013-08-09,-0.010674574351133503,9.615384615384616e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.047662543798107304,0.04650186389425004,0.010514810587809675,0.018074296127839062,0.009277980070296676,0.02065825917801245,0.0012823406655841918,0.00526358583180353
2013-08-16,-0.02104154318025553,9.615384615384616e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,0.006683829168542266,0.014363121173383675,0.010514810587809675,0.020034788381197766,0.009277980070296676,0.02171706156351827,0.0012823406655841918,0.005061803144170929
2013-08-23,0.0046321446941253175,5.769230769230769e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.02142912640466277,0.0037766613487839606,0.010514810587809675,0.021999055928648925,0.009277980070296676,0.02277696232106141,0.0012823406655841918,0.004860060959600121
2013-08-30,-0.018352888065449324,5.769230769230769e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.016640572226996442,0.02008904544060175,0.010514810587809675,0.023967106040225783,0.009277980070296676,0.023837962590062656,0.0012823406655841918,0.004658359269961387
2013-09-06,0.013594905993665307,3.846153846153846e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.04486250052389684,-0.006334526493419812,0.010514810587809675,0.025938945999963048,0.009277980070296676,0.02490006351112406,0.0012823406655841918,0.004456698067125231
2013-09-13,0.019828745940104087,1.923076923076923e-06,0.0026184006504395008,0.002311468331753108,0.00032043111933943713,-0.02143169588758409,0.017482965100555692,0.010514810587809675,0.027914583105920876,0.009277980070296676,0.025963266226031623,0.0012823406655841918,0.0042550773429663735
