date,sp_return,m2_growth,m2_growth_lagged
2010-11-12,0.11115122625665963,0.016518791860908877,0.016518791860908877
2010-11-19,0.11947489111868359,0.018126329418292952,0.018126329418292952
2010-11-26,0.117237680798145,0.021433721768659986,0.021433721768659986
2010-12-03,0.10882649329486949,0.023197164274507465,0.023197164274507465
2010-12-10,0.11793066542977271,0.01844988720592977,0.01844988720592977
2010-12-17,0.10511826859894335,0.01927276070517392,0.01927276070517392
2010-12-24,0.09410881406347893,0.02477898575814219,0.02477898575814219
2010-12-31,0.09718734764373749,0.03175560478305739,0.03175560478305739
2011-01-07,0.09127577853282842,0.023314545475417114,0.023314545475417114
2011-01-14,0.09951628109332433,0.02052826213892378,0.02052826213892378
2011-01-21,0.08475337530493587,0.02042750462444931,0.02042750462444931
2011-01-28,0.07866399209513086,0.01490716119303337,0.01490716119303337
2011-02-04,0.06935597440511576,0.010556841888081259,0.010556841888081259
2011-02-11,0.10835472328380247,0.012085348506401195,0.012085348506401195
2011-02-18,0.11942689740977697,0.011899355073121898,0.011899355073121898
2011-02-25,0.10970235227044722,0.014812875018501925,0.014812875018501925
2011-03-04,0.07874522666798511,0.014970297929373766,0.014970297929373766
2011-03-11,0.051499519207916844,0.019856024048730214,0.019856024048730214
2011-03-18,0.028378199216868127,0.019032370815528,0.019032370815528
2011-03-25,0.04537825410423624,0.017366233824738453,0.017366233824738453
2011-04-01,0.05945264039022424,0.013174608527523946,0.013174608527523946
2011-04-08,0.04456944077492131,0.020640761015884523,0.020640761015884523
2011-04-15,0.02044482360290356,0.02169718183449998,0.02169718183449998
2011-04-22,0.04210077556763614,0.021025658240737544,0.021025658240737544
2011-04-29,0.06837521496489463,0.02620057618583127,0.02620057618583127
2011-05-06,0.022374420166711984,0.024148452298583534,0.024148452298583534
2011-05-13,0.006485343985896286,0.018631165881466627,0.018631165881466627
2011-05-20,-0.007252358629906808,0.019097845601436347,0.019097845601436347
2011-05-27,0.008500750569458981,0.013194210703466824,0.013194210703466824
2011-06-03,-0.015887665932326045,0.012679192918452653,0.012679192918452653
2011-06-10,-0.025531364492391018,0.011214041930765584,0.011214041930765584
2011-06-17,-0.006027127033821356,0.00982529127341536,0.00982529127341536
2011-06-24,-0.034518264553804134,0.011402003653069093,0.011402003653069093
2011-07-01,0.005448780465012515,0.014845058858772076,0.014845058858772076
